chr	start	end
19	46288009	46291013
19	46293291	46295291
19	46298139	46300334
19	46307030	46309270
19	46312906	46315016
19	46317134	46320334
19	46323721	46325721
19	46328576	46330576
19	46331369	46334349
19	46337438	46339438
19	46346350	46348350
19	46351020	46353020
19	46374608	46377008
19	46386834	46389907
19	46392885	46395533
19	46403554	46405570
19	46416625	46418913
19	46443177	46445177
19	46456160	46458205
19	46505382	46507702
19	46508885	46512472
19	46517415	46523881
19	46542528	46544528
19	46626294	46628365
19	46662725	46665076
19	46810526	46813481
19	46827813	46829813
19	46841883	46843883
19	46849394	46851401
19	46856131	46858191
19	46877881	46879973
19	46890848	46894372
19	46913622	46917008
19	46972788	46974788
19	47110781	47112781
19	47123591	47128452
19	47150934	47153941
19	47180846	47182846
19	47192933	47194933
19	47196202	47198202
19	47203178	47205178
19	47213224	47215224
19	47218475	47220475
19	47224298	47226298
19	47230188	47232188
19	47248403	47250403
19	47257956	47261102
19	47281069	47283069
19	47284694	47288393
19	47421265	47426596
19	47491853	47493853
19	47502898	47504898
19	47534565	47536565
19	47541314	47543314
19	47547572	47550865
19	47568736	47571714
19	47574974	47576974
19	47583797	47586471
19	47586688	47590641
19	47592411	47594429
19	47596799	47598799
19	47614765	47616765
19	47724036	47726036
19	47728819	47730941
19	47734818	47736818
19	47762636	47765017
19	47768937	47770937
19	47773437	47775800
19	47777246	47779532
19	47822349	47824349
19	47843159	47846035
19	47855563	47857563
19	47862232	47864232
19	47864756	47866947
19	47875883	47877905
19	47878292	47881421
19	47882126	47885535
19	47911435	47913435
19	47917030	47919030
19	47919088	47921136
19	47934641	47936653
19	47940169	47942169
19	47959844	47961855
19	47968300	47970587
19	47979181	47981181
19	47982146	47985058
19	47985453	47988319
19	47990566	47992566
19	47995697	47997746
19	48002951	48004951
19	48017175	48019175
19	48024138	48026138
19	48031866	48033866
19	48034455	48036455
19	48046429	48050175
19	48051706	48053706
19	48181786	48185376
19	48196439	48199290
19	48200967	48203312
19	48204024	48206648
19	48219167	48221167
19	48228404	48230404
19	48238657	48240782
19	48243281	48245692
19	48247882	48251271
19	48254828	48256860
19	48256869	48260864
19	48304279	48306843
19	48341909	48344102
19	48479042	48481649
19	48483197	48485197
19	48494301	48496301
19	48516529	48520182
19	48536611	48538611
19	48555292	48557292
19	48570080	48572080
19	48592639	48594639
19	48600510	48602511
19	48607605	48609673
19	48619943	48622027
19	48623522	48625555
19	48642312	48644312
19	48659361	48661361
19	48713997	48715997
19	48724005	48726005
19	48732814	48736017
19	48788655	48791091
19	48799513	48802471
19	48805993	48808343
19	48813825	48816320
19	48844915	48846915
19	48847512	48849512
19	48862349	48864349
19	48865625	48867701
19	48878340	48880420
19	48892781	48894781
19	48907383	48909383
19	48944044	48947840
19	48948678	48951010
19	48952603	48957039
19	48964063	48966593
19	48966932	48968932
19	48993699	48995699
19	48999737	49005818
19	49011702	49013702
19	49013807	49015807
19	49089675	49091675
19	49093943	49095943
19	49101477	49103477
19	49105822	49107935
19	49109435	49111604
19	49112161	49114215
19	49115200	49117307
19	49119044	49121684
19	49128357	49130483
19	49130974	49135160
19	49135716	49137716
19	49138200	49140200
19	49140380	49144092
19	49147874	49149874
19	49164157	49168860
19	49172779	49175077
19	49205223	49207451
19	49215752	49217752
19	49221276	49223276
19	49226759	49228759
19	49231246	49233246
19	49237459	49239459
19	49241312	49246069
19	49247917	49249917
19	49252773	49255437
19	49258691	49262323
19	49299542	49301542
19	49302027	49304276
19	49315770	49319370
19	49334933	49336934
19	49338590	49342366
19	49343431	49345548
19	49359698	49361698
19	49361877	49365752
19	49367818	49369818
19	49375882	49380058
19	49386024	49388025
19	49390318	49393882
19	49398687	49400749
19	49415342	49417419
19	49421328	49423328
19	49424606	49426606
19	49441849	49443849
19	49444794	49448749
19	49457221	49459812
19	49468097	49470097
19	49476536	49478536
19	49483835	49485869
19	49487740	49490232
19	49509291	49511394
19	49512137	49515529
19	49516769	49518769
19	49537931	49539931
19	49557222	49559256
19	49563944	49565944
19	49572363	49576796
19	49588779	49590779
19	49606986	49608986
19	49610274	49612537
19	49617112	49619585
19	49620150	49622150
19	49631197	49633197
19	49635380	49637406
19	49638144	49640144
19	49640521	49644332
19	49654611	49659438
19	49660134	49662134
19	49670202	49672886
19	49673846	49676297
19	49684896	49686971
19	49690929	49695029
19	49699017	49701017
19	49702644	49706295
19	49713015	49715497
19	49792427	49794866
19	49796664	49798664
19	49812696	49814696
19	49839207	49842241
19	49844838	49847613
19	49849568	49853070
19	49867837	49869837
19	49877114	49879237
19	49896800	49900054
19	49911246	49913510
19	49919634	49921665
19	49925530	49927532
19	49932786	49936912
19	49936936	49939499
19	49943595	49945595
19	49948874	49950874
19	49951741	49953741
19	49961341	49965113
19	49966449	49970030
19	49978031	49980031
19	49981165	49984818
19	49992519	49995992
19	49999474	50003790
19	50016331	50018538
19	50039348	50041348
19	50041413	50043413
19	50044959	50047383
19	50058859	50060859
19	50085882	50087882
19	50090790	50094248
19	50096772	50102233
19	50103825	50106066
19	50118293	50120416
19	50127782	50129782
19	50137890	50140978
19	50148848	50151011
19	50153447	50157733
19	50164299	50166501
19	50167062	50169062
19	50169333	50174590
19	50187046	50189046
19	50192163	50196619
19	50202950	50205604
19	50207287	50210176
19	50211054	50213071
19	50214114	50217772
19	50248790	50251001
19	50264300	50267499
19	50284011	50286011
19	50301713	50306818
19	50309016	50312997
19	50331271	50336259
19	50337843	50340573
19	50359288	50362041
19	50363574	50368493
19	50369408	50371425
19	50375388	50377388
19	50382589	50388001
19	50390041	50394238
19	50396655	50399373
19	50410629	50413918
19	50433167	50437324
19	50452306	50454457
19	50454616	50456616
19	50460612	50465144
19	50483258	50485258
19	50490705	50492705
19	50495203	50497203
19	50499827	50501827
19	50541454	50543478
19	50548193	50551278
19	50656874	50658969
19	50712925	50714962
19	50720026	50722026
19	50729201	50731216
19	50734280	50736280
19	50749315	50753262
19	50754984	50756984
19	50763806	50765812
19	50769225	50772606
19	50778255	50780294
19	50780381	50782381
19	50788892	50790892
19	50791822	50793890
19	50794539	50796617
19	50803961	50806056
19	50811342	50813342
19	50822587	50824608
19	50825353	50828232
19	50830515	50833152
19	50864432	50866432
19	50880435	50882878
19	50884291	50886292
19	50901258	50903258
19	50904031	50907761
19	50909295	50913412
19	50916023	50918023
19	50918882	50921337
19	50924740	50927110
19	50938295	50940932
19	50944511	50946511
19	50950578	50952579
19	50953152	50956188
19	50956600	50959867
19	50960876	50964369
19	50970013	50972013
19	50978112	50980886
19	50981289	50986200
19	51008734	51011860
19	51014458	51018762
19	51019929	51023639
19	51051031	51053031
19	51127708	51129708
19	51132415	51134415
19	51134734	51137049
19	51164375	51166602
19	51168830	51172516
19	51189015	51191017
19	51200107	51202184
19	51206700	51208700
19	51213679	51215734
19	51216079	51218079
19	51218615	51221127
19	51227366	51229571
19	51272925	51275760
19	51292901	51296049
19	51296768	51299173
19	51300519	51302706
19	51322188	51324293
19	51328075	51332059
19	51358565	51360577
19	51360776	51362776
19	51379134	51381188
19	51409275	51413072
19	51450983	51452983
19	51482524	51484677
19	51498457	51500468
19	51502444	51504444
19	51506010	51508010
19	51508888	51510888
19	51517067	51519067
19	51519380	51523338
19	51524814	51531759
19	51536261	51538354
19	51562757	51564757
19	51580412	51583735
19	51583948	51585948
19	51606669	51608669
19	51629444	51631444
19	51632278	51634278
19	51646859	51648859
19	51727729	51730308
19	51741917	51743917
19	51767749	51769749
19	51825941	51828107
19	51829044	51832121
19	51847563	51849563
19	51855469	51858874
19	51869426	51872828
19	51874060	51876317
19	51882777	51884777
19	51889446	51891446
19	51913402	51915402
19	51917088	51921160
19	51956493	51962618
19	51982678	51987500
19	51994034	51996034
19	51999163	52005878
19	52022332	52024332
19	52032038	52034967
19	52088877	52092537
19	52114500	52116500
19	52130177	52134116
19	52145625	52148256
19	52215817	52218355
19	52219271	52221399
19	52221793	52223805
19	52248217	52250736
19	52271136	52273624
19	52326078	52328292
19	52374845	52377914
19	52393136	52395946
19	52399203	52401203
19	52446801	52449922
19	52467491	52470152
19	52471356	52473356
19	52495175	52498942
19	52504463	52506506
19	52518771	52522672
19	52536002	52539645
19	52567974	52571237
19	52579274	52581274
19	52617426	52621154
19	52657518	52661645
19	52713649	52715653
19	52721991	52723991
19	52728000	52730000
19	52792388	52795420
19	52802669	52804671
19	52824796	52827026
19	52868217	52871011
19	52872218	52874218
19	52886600	52889232
19	52908223	52910856
19	52918199	52920624
19	52937364	52939380
19	52940160	52943693
19	53049833	53051833
19	53056316	53059548
19	53084660	53087403
19	53115645	53118380
19	53207224	53211088
19	53216339	53218379
19	53267930	53271998
19	53301960	53305683
19	53343010	53346091
19	53351445	53353445
19	53383139	53386152
19	53390402	53392502
19	53452530	53455794
19	53570428	53573539
19	53611490	53614113
19	53618647	53620647
19	53642572	53646420
19	53655992	53657992
19	53666992	53670471
19	53739406	53742667
19	53761188	53763481
19	53769010	53771838
19	53792066	53794596
19	53843560	53845576
19	53847764	53849848
19	53853927	53857837
19	53900281	53902281
19	53904338	53906338
19	53910580	53913209
19	53988891	53990939
19	53992702	53996284
19	54073878	54075965
19	54139032	54141040
19	54298123	54300187
19	54300639	54302639
19	54307587	54309587
19	54309851	54311851
19	54312238	54315186
19	54326417	54328417
19	54375826	54378261
19	54400768	54402768
19	54444292	54446292
19	54482118	54484118
19	54484360	54486804
19	54495412	54497412
19	54500561	54502561
19	54514294	54516294
19	54543231	54545231
19	54572300	54574300
19	54576265	54578265
19	54598314	54601164
19	54610506	54612506
19	54617050	54619050
19	54620700	54622700
19	54626128	54628128
19	54648761	54650761
19	54650898	54653265
19	54656449	54658449
19	54658529	54663060
19	54671316	54674368
19	54674796	54679121
19	54686533	54688533
19	54696134	54698134
19	54704455	54706473
19	54720028	54727843
19	54742824	54747591
19	54753778	54757415
19	54758433	54761619
19	54777552	54779617
19	54779662	54784761
19	54799101	54804710
19	54817721	54819721
19	54821927	54824831
19	54847121	54849846
19	54871657	54873657
19	54929318	54931443
19	54932439	54934439
19	54940762	54943324
19	54946332	54948332
19	54962388	54970326
19	54970983	54977455
19	55013171	55015171
19	55018157	55020184
19	55084342	55088468
19	55097672	55099733
19	55105288	55108829
19	55141970	55149088
19	55174011	55180342
19	55235714	55237716
19	55238176	55241959
19	55246449	55248558
19	55249976	55251979
19	55252450	55256534
19	55257830	55259832
19	55262107	55264972
19	55280312	55282324
19	55283908	55287828
19	55314103	55318650
19	55323674	55326502
19	55326971	55331019
19	55332068	55334297
19	55339841	55342599
19	55364464	55368314
19	55376265	55379029
19	55395892	55397903
19	55398537	55402071
19	55416653	55418991
19	55419671	55422391
19	55423203	55425205
19	55440935	55442935
19	55446669	55448669
19	55449425	55454014
19	55480394	55482509
19	55492693	55498656
19	55504649	55506686
19	55511201	55513201
19	55524689	55527306
19	55542660	55544660
19	55555495	55557607
19	55557806	55561055
19	55567048	55569059
19	55591141	55594837
19	55596446	55599748
19	55601910	55608302
19	55613848	55615849
19	55622903	55625040
19	55644264	55646264
19	55647520	55649520
19	55655934	55657934
19	55662203	55664203
19	55669467	55671643
19	55672549	55674549
19	55676240	55678776
19	55683962	55687632
19	55696712	55698712
19	55707532	55712796
19	55715907	55717907
19	55737849	55739849
19	55741977	55743977
19	55747037	55749037
19	55750036	55754807
19	55755953	55759397
19	55775654	55778350
19	55784881	55786881
19	55788212	55791903
19	55797602	55799602
19	55813183	55815183
19	55815245	55818736
19	55823298	55825298
19	55827286	55829286
19	55830488	55832533
19	55852617	55855191
19	55856715	55859768
19	55876441	55878441
19	55887281	55889985
19	55897046	55900503
19	55917304	55919304
19	55944116	55946116
19	55952582	55954908
19	55965456	55968033
19	55991899	55998946
19	55999809	56003393
19	56005113	56007113
19	56010745	56013117
19	56023493	56025520
19	56028167	56031072
19	56040501	56043517
19	56088607	56091790
19	56103077	56105423
19	56113241	56115241
19	56132369	56134551
19	56152880	56157136
19	56159797	56161797
19	56162835	56164835
19	56170880	56173540
19	56179107	56182019
19	56188890	56190918
19	56195800	56198009
19	56199667	56201668
19	56202169	56205078
19	56205096	56207096
19	56222314	56224835
19	56227095	56229095
19	56234425	56236500
19	56240342	56242342
19	56242552	56245547
19	56248649	56250649
19	56272209	56275176
19	56306549	56308549
19	56318308	56322461
19	56362603	56364603
19	56368657	56371578
19	56371807	56373807
19	56381266	56383335
19	56387473	56391202
19	56406485	56408485
19	56409133	56411133
19	56412456	56414456
19	56415458	56417458
19	56418180	56420180
19	56422137	56425395
19	56435367	56437367
19	56442500	56444500
19	56458365	56460555
19	56465129	56468345
19	56472449	56474561
19	56476575	56478575
19	56498235	56500235
19	56514319	56516414
19	56537330	56540525
19	56543026	56545912
19	56551355	56553355
19	56560835	56562890
19	56657412	56659412
19	56668869	56672280
19	56692572	56695511
19	56700348	56703205
19	56703259	56705314
19	56732033	56737102
19	56894475	56897054
19	56900434	56902434
19	56951562	56955086
19	57026658	57028658
19	57034702	57037798
19	57057888	57059888
19	57060472	57062481
19	57064254	57067607
19	57084783	57087047
19	57087152	57090496
19	57131942	57134954
19	57285080	57287738
19	57289784	57291784
19	57324372	57330117
19	57332026	57336031
19	57639381	57643739
19	57645449	57647449
19	57664821	57666821
19	57668826	57670826
19	57715831	57717831
19	57722333	57725229
19	57745288	57747739
19	57763970	57766985
19	57794925	57796925
19	57802120	57804538
19	57831230	57833230
19	57837042	57841468
19	57866546	57869356
19	57887549	57890538
19	57909651	57912248
19	57930338	57933571
19	57952363	57957740
19	57966289	57968428
19	57983968	57989677
19	58001838	58006403
19	58010447	58012447
19	58015027	58017027
19	58017488	58019488
19	58047627	58050431
19	58057432	58060333
19	58066703	58068703
19	58083588	58085783
19	58086278	58088278
19	58095328	58097328
19	58100682	58103205
19	58117180	58119180
19	58130615	58133732
19	58151496	58154420
19	58188290	58191235
19	58197215	58200405
19	58212078	58214696
19	58230890	58233781
19	58264197	58266504
19	58289239	58291825
19	58318409	58321380
19	58323710	58325764
19	58369262	58372512
19	58383296	58387503
19	58418945	58422141
19	58422509	58424509
19	58426751	58428751
19	58436573	58440004
19	58451599	58454875
19	58469001	58471001
19	58476954	58478954
19	58482860	58486525
19	58489827	58492382
19	58511098	58513691
19	58548235	58550561
19	58562961	58566264
19	58577228	58579606
19	58595109	58597635
19	58597759	58602720
19	58638344	58641537
19	58771293	58774951
19	58804496	58807774
19	58845243	58847556
19	58848660	58851515
19	58857804	58859804
19	58861796	58865476
19	58866567	58869708
19	58878118	58881650
19	58905111	58907111
19	58920310	58922310
19	58927526	58930145
19	58944199	58947280
19	58964116	58968655
19	58981241	58984493
19	58987854	58990166
19	58990380	58992380
19	59008949	59013675
19	59020230	59024248
19	59027065	59029672
19	59055435	59057435
19	59057838	59061526
19	59062641	59064673
19	59066573	59068573
19	59072740	59075221
19	59079889	59083677
2	44602	47341
2	228986	230986
2	263988	265988
2	271052	273078
2	276268	278306
